,HARPNUM,file_name,label
3494,621,hmi.sharp_cea_720s.621.20110524_140000_TAI,0
21313,5990,hmi.sharp_cea_720s.5990.20150928_080000_TAI,1
16911,4512,hmi.sharp_cea_720s.4512.20140831_000000_TAI,0
28847,7694,hmi.sharp_cea_720s.7694.20210817_000000_TAI,0
13785,3077,hmi.sharp_cea_720s.3077.20130818_050000_TAI,0
7909,1271,hmi.sharp_cea_720s.1271.20120106_070000_TAI,1
24787,7075,hmi.sharp_cea_720s.7075.20170714_080000_TAI,1
28628,7660,hmi.sharp_cea_720s.7660.20210718_080000_TAI,0
24277,6975,hmi.sharp_cea_720s.6975.20170404_070000_TAI,1
25916,7255,hmi.sharp_cea_720s.7255.20180511_080000_TAI,0
17981,5526,hmi.sharp_cea_720s.5526.20150503_040000_TAI,1
4525,750,hmi.sharp_cea_720s.750.20110801_050000_TAI,1
26567,7365,hmi.sharp_cea_720s.7365.20190529_050000_TAI,0
8275,1313,hmi.sharp_cea_720s.1313.20120118_000000_TAI,0
12775,2910,hmi.sharp_cea_720s.2910.20130630_080000_TAI,0
16501,4380,hmi.sharp_cea_720s.4380.20140721_220000_TAI,0
17640,4696,hmi.sharp_cea_720s.4696.20141024_020000_TAI,0
8036,1279,hmi.sharp_cea_720s.1279.20120108_080000_TAI,0
22114,6130,hmi.sharp_cea_720s.6130.20151123_090000_TAI,0
25709,7230,hmi.sharp_cea_720s.7230.20180118_200000_TAI,0
20949,5962,hmi.sharp_cea_720s.5962.20150914_000000_TAI,0
28814,7693,hmi.sharp_cea_720s.7693.20210806_000000_TAI,0
14406,3177,hmi.sharp_cea_720s.3177.20130916_160000_TAI,0
25497,7166,hmi.sharp_cea_720s.7166.20171023_080000_TAI,0
1148,226,hmi.sharp_cea_720s.226.20101030_070000_TAI,1
1009,218,hmi.sharp_cea_720s.218.20101016_080000_TAI,0
24064,6972,hmi.sharp_cea_720s.6972.20170326_230000_TAI,1
11771,2739,hmi.sharp_cea_720s.2739.20130520_210000_TAI,1
9799,2519,hmi.sharp_cea_720s.2519.20130305_170000_TAI,1
9114,1461,hmi.sharp_cea_720s.1461.20120314_130000_TAI,1
12219,2809,hmi.sharp_cea_720s.2809.20130531_150000_TAI,1
24865,7088,hmi.sharp_cea_720s.7088.20170719_220000_TAI,0
8422,1349,hmi.sharp_cea_720s.1349.20120125_230000_TAI,0
8504,1367,hmi.sharp_cea_720s.1367.20120208_110000_TAI,1
29776,8581,hmi.sharp_cea_720s.8581.20220912_080000_TAI,0
6523,1016,hmi.sharp_cea_720s.1016.20111104_080000_TAI,0
8999,1447,hmi.sharp_cea_720s.1447.20120310_040000_TAI,1
11109,2673,hmi.sharp_cea_720s.2673.20130423_200000_TAI,1
5369,833,hmi.sharp_cea_720s.833.20110906_050000_TAI,1
20372,5885,hmi.sharp_cea_720s.5885.20150822_020000_TAI,1
15569,4205,hmi.sharp_cea_720s.4205.20140605_080000_TAI,0
14935,4086,hmi.sharp_cea_720s.4086.20140504_080000_TAI,0
14859,4075,hmi.sharp_cea_720s.4075.20140428_170000_TAI,0
17741,4698,hmi.sharp_cea_720s.4698.20141023_150000_TAI,1
16630,4422,hmi.sharp_cea_720s.4422.20140803_170000_TAI,1
22763,6206,hmi.sharp_cea_720s.6206.20151230_160000_TAI,1
27035,7468,hmi.sharp_cea_720s.7468.20201105_220000_TAI,1
10390,2605,hmi.sharp_cea_720s.2605.20130404_080000_TAI,0
3960,686,hmi.sharp_cea_720s.686.20110702_080000_TAI,0
18352,5571,hmi.sharp_cea_720s.5571.20150517_140000_TAI,1
17643,4698,hmi.sharp_cea_720s.4698.20141019_090000_TAI,1
14504,4034,hmi.sharp_cea_720s.4034.20140418_080000_TAI,0
26847,7436,hmi.sharp_cea_720s.7436.20200807_130000_TAI,1
29986,8602,hmi.sharp_cea_720s.8602.20220916_020000_TAI,1
23681,6898,hmi.sharp_cea_720s.6898.20161230_170000_TAI,0
30171,8623,hmi.sharp_cea_720s.8623.20220922_220000_TAI,1
13518,3054,hmi.sharp_cea_720s.3054.20130808_230000_TAI,0
29528,8546,hmi.sharp_cea_720s.8546.20220831_070000_TAI,1
19927,5829,hmi.sharp_cea_720s.5829.20150730_120000_TAI,0
21429,6006,hmi.sharp_cea_720s.6006.20151018_080000_TAI,0
28896,8501,hmi.sharp_cea_720s.8501.20220814_000000_TAI,0
25640,7205,hmi.sharp_cea_720s.7205.20171218_000000_TAI,0
634,131,hmi.sharp_cea_720s.131.20100815_080000_TAI,0
11744,2739,hmi.sharp_cea_720s.2739.20130515_030000_TAI,1
19468,5738,hmi.sharp_cea_720s.5738.20150710_080000_TAI,0
25630,7204,hmi.sharp_cea_720s.7204.20171213_150000_TAI,0
18801,5653,hmi.sharp_cea_720s.5653.20150609_170000_TAI,1
18127,5534,hmi.sharp_cea_720s.5534.20150509_080000_TAI,0
26927,7450,hmi.sharp_cea_720s.7450.20200925_140000_TAI,1
4638,751,hmi.sharp_cea_720s.751.20110802_210000_TAI,0
15366,4155,hmi.sharp_cea_720s.4155.20140520_080000_TAI,0
14864,4075,hmi.sharp_cea_720s.4075.20140429_050000_TAI,1
23156,6789,hmi.sharp_cea_720s.6789.20161004_080000_TAI,0
19684,5758,hmi.sharp_cea_720s.5758.20150709_210000_TAI,0
1758,367,hmi.sharp_cea_720s.367.20110215_080000_TAI,0
20450,5885,hmi.sharp_cea_720s.5885.20150825_090000_TAI,1
13838,3091,hmi.sharp_cea_720s.3091.20130822_080000_TAI,0
5754,892,hmi.sharp_cea_720s.892.20110924_160000_TAI,1
6184,925,hmi.sharp_cea_720s.925.20111006_000000_TAI,0
6032,902,hmi.sharp_cea_720s.902.20111001_000000_TAI,1
25700,7229,hmi.sharp_cea_720s.7229.20180114_050000_TAI,0
15800,4231,hmi.sharp_cea_720s.4231.20140616_160000_TAI,1
29100,8524,hmi.sharp_cea_720s.8524.20220820_000000_TAI,0
16464,4378,hmi.sharp_cea_720s.4378.20140721_000000_TAI,0
2369,401,hmi.sharp_cea_720s.401.20110307_100000_TAI,1
12573,2881,hmi.sharp_cea_720s.2881.20130620_190000_TAI,0
24026,6967,hmi.sharp_cea_720s.6967.20170327_080000_TAI,0
26857,7436,hmi.sharp_cea_720s.7436.20200807_230000_TAI,1
24825,7075,hmi.sharp_cea_720s.7075.20170715_220000_TAI,1
22117,6133,hmi.sharp_cea_720s.6133.20151120_180000_TAI,0
10040,2546,hmi.sharp_cea_720s.2546.20130319_090000_TAI,1
21891,6069,hmi.sharp_cea_720s.6069.20151106_100000_TAI,1
15758,4231,hmi.sharp_cea_720s.4231.20140614_100000_TAI,1
18851,5653,hmi.sharp_cea_720s.5653.20150613_220000_TAI,1
4464,750,hmi.sharp_cea_720s.750.20110729_160000_TAI,1
8525,1368,hmi.sharp_cea_720s.1368.20120201_090000_TAI,0
18963,5673,hmi.sharp_cea_720s.5673.20150616_200000_TAI,1
22375,6172,hmi.sharp_cea_720s.6172.20151218_010000_TAI,0
18202,5537,hmi.sharp_cea_720s.5537.20150511_030000_TAI,1
24739,7075,hmi.sharp_cea_720s.7075.20170711_060000_TAI,1
16987,4530,hmi.sharp_cea_720s.4530.20140913_000000_TAI,0
17702,4698,hmi.sharp_cea_720s.4698.20141021_210000_TAI,1
10382,2605,hmi.sharp_cea_720s.2605.20130403_050000_TAI,1
14839,4073,hmi.sharp_cea_720s.4073.20140504_020000_TAI,1
22571,6205,hmi.sharp_cea_720s.6205.20151225_010000_TAI,1
27844,7570,hmi.sharp_cea_720s.7570.20210423_060000_TAI,1
29466,8546,hmi.sharp_cea_720s.8546.20220827_170000_TAI,1
25973,7262,hmi.sharp_cea_720s.7262.20180528_130000_TAI,1
11051,2673,hmi.sharp_cea_720s.2673.20130421_100000_TAI,1
5871,892,hmi.sharp_cea_720s.892.20110930_120000_TAI,1
8086,1300,hmi.sharp_cea_720s.1300.20120109_120000_TAI,1
6747,1075,hmi.sharp_cea_720s.1075.20111114_230000_TAI,1
14132,3129,hmi.sharp_cea_720s.3129.20130831_020000_TAI,1
24895,7096,hmi.sharp_cea_720s.7096.20170802_150000_TAI,0
9095,1461,hmi.sharp_cea_720s.1461.20120313_160000_TAI,1
24117,6972,hmi.sharp_cea_720s.6972.20170401_190000_TAI,1
9389,1484,hmi.sharp_cea_720s.1484.20120321_230000_TAI,1
16982,4530,hmi.sharp_cea_720s.4530.20140908_000000_TAI,0
942,211,hmi.sharp_cea_720s.211.20101016_150000_TAI,1
15611,4205,hmi.sharp_cea_720s.4205.20140612_220000_TAI,1
11047,2673,hmi.sharp_cea_720s.2673.20130421_060000_TAI,1
14287,3151,hmi.sharp_cea_720s.3151.20130906_130000_TAI,0
14883,4075,hmi.sharp_cea_720s.4075.20140430_000000_TAI,1
8665,1405,hmi.sharp_cea_720s.1405.20120218_120000_TAI,1
17274,4610,hmi.sharp_cea_720s.4610.20140928_180000_TAI,1
23593,6874,hmi.sharp_cea_720s.6874.20161130_080000_TAI,0
20333,5885,hmi.sharp_cea_720s.5885.20150820_110000_TAI,1
12058,2756,hmi.sharp_cea_720s.2756.20130517_080000_TAI,0
9452,1496,hmi.sharp_cea_720s.1496.20120322_160000_TAI,0
1528,323,hmi.sharp_cea_720s.323.20110109_080000_TAI,0
26181,7307,hmi.sharp_cea_720s.7307.20180918_000000_TAI,0
2799,443,hmi.sharp_cea_720s.443.20110327_040000_TAI,1
27428,7503,hmi.sharp_cea_720s.7503.20201215_080000_TAI,0
25264,7121,hmi.sharp_cea_720s.7121.20170902_000000_TAI,0
2144,393,hmi.sharp_cea_720s.393.20110303_010000_TAI,1
7086,1113,hmi.sharp_cea_720s.1113.20111127_080000_TAI,1
17421,4623,hmi.sharp_cea_720s.4623.20141004_210000_TAI,1
20290,5880,hmi.sharp_cea_720s.5880.20150815_050000_TAI,1
14212,3135,hmi.sharp_cea_720s.3135.20130828_080000_TAI,0
404,87,hmi.sharp_cea_720s.87.20100708_180000_TAI,0
19835,5807,hmi.sharp_cea_720s.5807.20150726_080000_TAI,0
20884,5956,hmi.sharp_cea_720s.5956.20150918_220000_TAI,1
12294,2825,hmi.sharp_cea_720s.2825.20130610_000000_TAI,1
5072,790,hmi.sharp_cea_720s.790.20110819_070000_TAI,0
30022,8602,hmi.sharp_cea_720s.8602.20220918_050000_TAI,1
17561,4667,hmi.sharp_cea_720s.4667.20141018_110000_TAI,0
8328,1331,hmi.sharp_cea_720s.1331.20120118_220000_TAI,0
10564,2635,hmi.sharp_cea_720s.2635.20130413_010000_TAI,1
24217,6975,hmi.sharp_cea_720s.6975.20170401_190000_TAI,1
26429,7350,hmi.sharp_cea_720s.7350.20190320_100000_TAI,1
17359,4616,hmi.sharp_cea_720s.4616.20141004_080000_TAI,0
15715,4231,hmi.sharp_cea_720s.4231.20140612_050000_TAI,1
26457,7350,hmi.sharp_cea_720s.7350.20190321_150000_TAI,1
3841,675,hmi.sharp_cea_720s.675.20110619_070000_TAI,0
23813,6925,hmi.sharp_cea_720s.6925.20170123_020000_TAI,0
20720,5938,hmi.sharp_cea_720s.5938.20150903_000000_TAI,0
21419,6004,hmi.sharp_cea_720s.6004.20151018_000000_TAI,0
13352,3017,hmi.sharp_cea_720s.3017.20130729_080000_TAI,0
20539,5896,hmi.sharp_cea_720s.5896.20150824_000000_TAI,0
26058,7277,hmi.sharp_cea_720s.7277.20180627_000000_TAI,0
1349,287,hmi.sharp_cea_720s.287.20101209_000000_TAI,0
22387,6172,hmi.sharp_cea_720s.6172.20151218_130000_TAI,1
3449,608,hmi.sharp_cea_720s.608.20110516_220000_TAI,0
9367,1484,hmi.sharp_cea_720s.1484.20120320_230000_TAI,1
21083,5983,hmi.sharp_cea_720s.5983.20150922_230000_TAI,1
29231,8528,hmi.sharp_cea_720s.8528.20220826_050000_TAI,1
9587,1537,hmi.sharp_cea_720s.1537.20120403_080000_TAI,0
511,104,hmi.sharp_cea_720s.104.20100731_080000_TAI,1
29805,8589,hmi.sharp_cea_720s.8589.20220911_060000_TAI,0
20112,5848,hmi.sharp_cea_720s.5848.20150810_000000_TAI,0
27410,7502,hmi.sharp_cea_720s.7502.20201214_060000_TAI,1
5808,892,hmi.sharp_cea_720s.892.20110927_020000_TAI,1
16422,4367,hmi.sharp_cea_720s.4367.20140721_160000_TAI,0
16090,4295,hmi.sharp_cea_720s.4295.20140704_080000_TAI,0
14630,4051,hmi.sharp_cea_720s.4051.20140422_080000_TAI,0
22915,6242,hmi.sharp_cea_720s.6242.20160114_190000_TAI,1
22700,6206,hmi.sharp_cea_720s.6206.20151227_090000_TAI,1
21586,6015,hmi.sharp_cea_720s.6015.20151023_170000_TAI,1
27553,7536,hmi.sharp_cea_720s.7536.20210128_000000_TAI,0
15433,4179,hmi.sharp_cea_720s.4179.20140604_210000_TAI,0
5922,892,hmi.sharp_cea_720s.892.20111002_190000_TAI,1
13855,3097,hmi.sharp_cea_720s.3097.20130821_040000_TAI,1
8595,1389,hmi.sharp_cea_720s.1389.20120211_070000_TAI,1
3693,661,hmi.sharp_cea_720s.661.20110615_130000_TAI,1
538,104,hmi.sharp_cea_720s.104.20100804_080000_TAI,0
22794,6208,hmi.sharp_cea_720s.6208.20151222_000000_TAI,0
22026,6104,hmi.sharp_cea_720s.6104.20151120_080000_TAI,0
22004,6100,hmi.sharp_cea_720s.6100.20151115_080000_TAI,0
7773,1248,hmi.sharp_cea_720s.1248.20111229_080000_TAI,0
4064,700,hmi.sharp_cea_720s.700.20110707_220000_TAI,0
22710,6206,hmi.sharp_cea_720s.6206.20151228_110000_TAI,1
15661,4224,hmi.sharp_cea_720s.4224.20140613_080000_TAI,0
28058,7590,hmi.sharp_cea_720s.7590.20210521_220000_TAI,1
27386,7498,hmi.sharp_cea_720s.7498.20201213_100000_TAI,0
14879,4075,hmi.sharp_cea_720s.4075.20140429_200000_TAI,1
27367,7493,hmi.sharp_cea_720s.7493.20201207_110000_TAI,1
23173,6794,hmi.sharp_cea_720s.6794.20161011_140000_TAI,1
1021,220,hmi.sharp_cea_720s.220.20101016_050000_TAI,0
2884,451,hmi.sharp_cea_720s.451.20110330_190000_TAI,1
19163,5692,hmi.sharp_cea_720s.5692.20150618_170000_TAI,1
17950,5521,hmi.sharp_cea_720s.5521.20150502_080000_TAI,0
5160,800,hmi.sharp_cea_720s.800.20110823_160000_TAI,0
29549,8546,hmi.sharp_cea_720s.8546.20220901_040000_TAI,1
8992,1447,hmi.sharp_cea_720s.1447.20120309_210000_TAI,1
24877,7090,hmi.sharp_cea_720s.7090.20170723_160000_TAI,0
2697,415,hmi.sharp_cea_720s.415.20110308_220000_TAI,1
25125,7115,hmi.sharp_cea_720s.7115.20170903_060000_TAI,1
25488,7165,hmi.sharp_cea_720s.7165.20171017_080000_TAI,0
20078,5848,hmi.sharp_cea_720s.5848.20150807_230000_TAI,1
29384,8540,hmi.sharp_cea_720s.8540.20220831_120000_TAI,1
24398,7015,hmi.sharp_cea_720s.7015.20170519_080000_TAI,0
30198,8623,hmi.sharp_cea_720s.8623.20220925_080000_TAI,0
2121,393,hmi.sharp_cea_720s.393.20110302_020000_TAI,1
19195,5692,hmi.sharp_cea_720s.5692.20150620_010000_TAI,1
28848,7694,hmi.sharp_cea_720s.7694.20210818_130000_TAI,0
27810,7570,hmi.sharp_cea_720s.7570.20210421_200000_TAI,1
20514,5891,hmi.sharp_cea_720s.5891.20150820_210000_TAI,0
5772,892,hmi.sharp_cea_720s.892.20110925_120000_TAI,1
128,40,hmi.sharp_cea_720s.40.20100531_080000_TAI,0
3687,661,hmi.sharp_cea_720s.661.20110615_070000_TAI,1
22660,6206,hmi.sharp_cea_720s.6206.20151225_030000_TAI,1
17661,4698,hmi.sharp_cea_720s.4698.20141020_030000_TAI,1
20491,5885,hmi.sharp_cea_720s.5885.20150827_050000_TAI,1
20039,5848,hmi.sharp_cea_720s.5848.20150806_080000_TAI,1
8468,1365,hmi.sharp_cea_720s.1365.20120129_210000_TAI,0
17011,4538,hmi.sharp_cea_720s.4538.20140905_000000_TAI,0
14184,3129,hmi.sharp_cea_720s.3129.20130905_090000_TAI,1
16411,4365,hmi.sharp_cea_720s.4365.20140715_000000_TAI,0
13519,3054,hmi.sharp_cea_720s.3054.20130809_080000_TAI,0
3394,595,hmi.sharp_cea_720s.595.20110517_120000_TAI,0
10431,2619,hmi.sharp_cea_720s.2619.20130413_010000_TAI,0
18766,5648,hmi.sharp_cea_720s.5648.20150604_000000_TAI,0
29710,8559,hmi.sharp_cea_720s.8559.20220904_080000_TAI,0
19816,5803,hmi.sharp_cea_720s.5803.20150721_230000_TAI,0
18234,5542,hmi.sharp_cea_720s.5542.20150508_180000_TAI,0
25165,7115,hmi.sharp_cea_720s.7115.20170905_020000_TAI,1
9459,1497,hmi.sharp_cea_720s.1497.20120327_000000_TAI,0
18205,5537,hmi.sharp_cea_720s.5537.20150511_060000_TAI,1
13160,2968,hmi.sharp_cea_720s.2968.20130719_160000_TAI,1
26277,7331,hmi.sharp_cea_720s.7331.20190104_000000_TAI,0
11845,2748,hmi.sharp_cea_720s.2748.20130517_020000_TAI,1
19142,5692,hmi.sharp_cea_720s.5692.20150617_200000_TAI,1
29591,8546,hmi.sharp_cea_720s.8546.20220902_220000_TAI,1
15226,4133,hmi.sharp_cea_720s.4133.20140514_020000_TAI,1
26199,7312,hmi.sharp_cea_720s.7312.20181013_200000_TAI,0
19275,5692,hmi.sharp_cea_720s.5692.20150623_090000_TAI,1
12586,2887,hmi.sharp_cea_720s.2887.20130624_110000_TAI,1
22089,6124,hmi.sharp_cea_720s.6124.20151122_100000_TAI,1
16659,4424,hmi.sharp_cea_720s.4424.20140804_020000_TAI,1
3345,587,hmi.sharp_cea_720s.587.20110514_170000_TAI,1
19422,5720,hmi.sharp_cea_720s.5720.20150628_050000_TAI,0
6759,1078,hmi.sharp_cea_720s.1078.20111116_080000_TAI,0
27680,7554,hmi.sharp_cea_720s.7554.20210308_130000_TAI,0
10147,2560,hmi.sharp_cea_720s.2560.20130313_110000_TAI,1
16832,4477,hmi.sharp_cea_720s.4477.20140901_010000_TAI,0
17761,4698,hmi.sharp_cea_720s.4698.20141024_150000_TAI,1
27995,7581,hmi.sharp_cea_720s.7581.20210512_080000_TAI,1
10618,2636,hmi.sharp_cea_720s.2636.20130405_190000_TAI,1
9597,1541,hmi.sharp_cea_720s.1541.20120403_030000_TAI,0
23091,6769,hmi.sharp_cea_720s.6769.20160926_140000_TAI,1
18612,5635,hmi.sharp_cea_720s.5635.20150605_080000_TAI,0
12988,2952,hmi.sharp_cea_720s.2952.20130714_100000_TAI,1
21628,6022,hmi.sharp_cea_720s.6022.20151017_000000_TAI,0
28878,7709,hmi.sharp_cea_720s.7709.20210819_210000_TAI,0
8677,1405,hmi.sharp_cea_720s.1405.20120219_000000_TAI,1
4006,695,hmi.sharp_cea_720s.695.20110707_210000_TAI,1
13690,3062,hmi.sharp_cea_720s.3062.20130812_080000_TAI,0
13811,3082,hmi.sharp_cea_720s.3082.20130820_200000_TAI,1
14675,4061,hmi.sharp_cea_720s.4061.20140430_080000_TAI,0
28774,7679,hmi.sharp_cea_720s.7679.20210726_080000_TAI,0
2770,436,hmi.sharp_cea_720s.436.20110322_000000_TAI,0
20451,5885,hmi.sharp_cea_720s.5885.20150825_100000_TAI,1
7628,1222,hmi.sharp_cea_720s.1222.20111218_230000_TAI,0
20855,5956,hmi.sharp_cea_720s.5956.20150917_130000_TAI,1
23758,6920,hmi.sharp_cea_720s.6920.20170120_150000_TAI,1
5456,833,hmi.sharp_cea_720s.833.20110909_200000_TAI,1
21756,6033,hmi.sharp_cea_720s.6033.20151020_080000_TAI,0
9331,1477,hmi.sharp_cea_720s.1477.20120315_220000_TAI,0
18346,5571,hmi.sharp_cea_720s.5571.20150517_080000_TAI,1
13234,2993,hmi.sharp_cea_720s.2993.20130722_150000_TAI,0
5520,850,hmi.sharp_cea_720s.850.20110908_220000_TAI,0
7963,1275,hmi.sharp_cea_720s.1275.20120107_150000_TAI,1
10903,2663,hmi.sharp_cea_720s.2663.20130414_090000_TAI,0
2588,407,hmi.sharp_cea_720s.407.20110312_210000_TAI,1
15529,4188,hmi.sharp_cea_720s.4188.20140531_000000_TAI,0
27854,7570,hmi.sharp_cea_720s.7570.20210424_090000_TAI,1
7516,1186,hmi.sharp_cea_720s.1186.20111216_160000_TAI,0
6227,937,hmi.sharp_cea_720s.937.20111008_080000_TAI,0
23530,6870,hmi.sharp_cea_720s.6870.20161202_080000_TAI,0
22786,6206,hmi.sharp_cea_720s.6206.20151231_160000_TAI,1
22787,6206,hmi.sharp_cea_720s.6206.20151231_170000_TAI,1
12324,2829,hmi.sharp_cea_720s.2829.20130606_050000_TAI,0
20865,5956,hmi.sharp_cea_720s.5956.20150917_230000_TAI,1
7756,1241,hmi.sharp_cea_720s.1241.20111231_050000_TAI,0
12002,2754,hmi.sharp_cea_720s.2754.20130516_130000_TAI,1
10609,2635,hmi.sharp_cea_720s.2635.20130416_120000_TAI,1
27202,7484,hmi.sharp_cea_720s.7484.20201130_140000_TAI,1
1525,323,hmi.sharp_cea_720s.323.20110106_080000_TAI,0
1625,335,hmi.sharp_cea_720s.335.20110109_080000_TAI,0
23415,6845,hmi.sharp_cea_720s.6845.20161114_060000_TAI,0
28157,7590,hmi.sharp_cea_720s.7590.20210528_030000_TAI,1
12051,2754,hmi.sharp_cea_720s.2754.20130519_040000_TAI,1
30042,8602,hmi.sharp_cea_720s.8602.20220919_010000_TAI,1
18879,5658,hmi.sharp_cea_720s.5658.20150609_040000_TAI,1
17752,4698,hmi.sharp_cea_720s.4698.20141024_050000_TAI,1
2764,432,hmi.sharp_cea_720s.432.20110318_180000_TAI,0
16243,4321,hmi.sharp_cea_720s.4321.20140711_110000_TAI,1
19732,5770,hmi.sharp_cea_720s.5770.20150712_000000_TAI,0
7591,1214,hmi.sharp_cea_720s.1214.20111219_080000_TAI,0
20460,5885,hmi.sharp_cea_720s.5885.20150825_190000_TAI,1
25694,7227,hmi.sharp_cea_720s.7227.20180110_000000_TAI,0
10316,2597,hmi.sharp_cea_720s.2597.20130407_050000_TAI,1
3534,625,hmi.sharp_cea_720s.625.20110525_120000_TAI,1
26691,7401,hmi.sharp_cea_720s.7401.20200108_000000_TAI,0
7805,1249,hmi.sharp_cea_720s.1249.20120105_030000_TAI,1
29308,8539,hmi.sharp_cea_720s.8539.20220822_030000_TAI,1
19898,5820,hmi.sharp_cea_720s.5820.20150728_080000_TAI,0
24462,7030,hmi.sharp_cea_720s.7030.20170602_080000_TAI,0
19763,5778,hmi.sharp_cea_720s.5778.20150716_080000_TAI,0
27908,7572,hmi.sharp_cea_720s.7572.20210420_090000_TAI,1
7032,1093,hmi.sharp_cea_720s.1093.20111124_080000_TAI,0
19416,5718,hmi.sharp_cea_720s.5718.20150703_080000_TAI,0
6724,1075,hmi.sharp_cea_720s.1075.20111114_000000_TAI,1
18129,5534,hmi.sharp_cea_720s.5534.20150511_080000_TAI,0
20272,5880,hmi.sharp_cea_720s.5880.20150814_030000_TAI,1
19976,5831,hmi.sharp_cea_720s.5831.20150807_160000_TAI,1
10226,2582,hmi.sharp_cea_720s.2582.20130321_160000_TAI,0
18661,5637,hmi.sharp_cea_720s.5637.20150607_110000_TAI,1
6487,1006,hmi.sharp_cea_720s.1006.20111025_080000_TAI,0
29679,8558,hmi.sharp_cea_720s.8558.20220903_130000_TAI,1
7071,1113,hmi.sharp_cea_720s.1113.20111126_170000_TAI,1
7406,1168,hmi.sharp_cea_720s.1168.20111212_080000_TAI,1
7322,1149,hmi.sharp_cea_720s.1149.20111212_010000_TAI,1
27549,7536,hmi.sharp_cea_720s.7536.20210124_080000_TAI,0
15178,4131,hmi.sharp_cea_720s.4131.20140517_020000_TAI,1
13897,3098,hmi.sharp_cea_720s.3098.20130823_050000_TAI,1
9041,1455,hmi.sharp_cea_720s.1455.20120305_080000_TAI,0
13878,3098,hmi.sharp_cea_720s.3098.20130822_100000_TAI,1
23966,6952,hmi.sharp_cea_720s.6952.20170225_000000_TAI,0
3487,619,hmi.sharp_cea_720s.619.20110522_050000_TAI,0
15590,4205,hmi.sharp_cea_720s.4205.20140610_180000_TAI,1
20868,5956,hmi.sharp_cea_720s.5956.20150918_020000_TAI,1
5643,869,hmi.sharp_cea_720s.869.20110914_100000_TAI,1
28317,7613,hmi.sharp_cea_720s.7613.20210611_080000_TAI,0
18272,5549,hmi.sharp_cea_720s.5549.20150513_170000_TAI,0
13692,3063,hmi.sharp_cea_720s.3063.20130811_190000_TAI,0
26619,7379,hmi.sharp_cea_720s.7379.20190707_080000_TAI,0
17867,4711,hmi.sharp_cea_720s.4711.20141020_080000_TAI,0
14964,4088,hmi.sharp_cea_720s.4088.20140502_200000_TAI,1
16756,4453,hmi.sharp_cea_720s.4453.20140814_000000_TAI,0
25116,7115,hmi.sharp_cea_720s.7115.20170902_210000_TAI,1
10708,2636,hmi.sharp_cea_720s.2636.20130410_040000_TAI,1
7387,1168,hmi.sharp_cea_720s.1168.20111211_130000_TAI,1
27366,7493,hmi.sharp_cea_720s.7493.20201207_100000_TAI,1
28108,7590,hmi.sharp_cea_720s.7590.20210525_230000_TAI,1
18393,5571,hmi.sharp_cea_720s.5571.20150520_050000_TAI,1
23610,6882,hmi.sharp_cea_720s.6882.20161215_080000_TAI,0
7689,1237,hmi.sharp_cea_720s.1237.20111228_030000_TAI,1
25634,7205,hmi.sharp_cea_720s.7205.20171212_170000_TAI,0
2053,392,hmi.sharp_cea_720s.392.20110305_120000_TAI,1
3723,661,hmi.sharp_cea_720s.661.20110618_000000_TAI,0
8354,1338,hmi.sharp_cea_720s.1338.20120131_110000_TAI,1
13754,3068,hmi.sharp_cea_720s.3068.20130820_080000_TAI,0
22792,6207,hmi.sharp_cea_720s.6207.20151223_100000_TAI,0
536,104,hmi.sharp_cea_720s.104.20100802_080000_TAI,0
22374,6172,hmi.sharp_cea_720s.6172.20151217_080000_TAI,0
1092,226,hmi.sharp_cea_720s.226.20101023_080000_TAI,0
11914,2748,hmi.sharp_cea_720s.2748.20130520_030000_TAI,1
7208,1120,hmi.sharp_cea_720s.1120.20111204_080000_TAI,1
16873,4505,hmi.sharp_cea_720s.4505.20140827_190000_TAI,0
18196,5537,hmi.sharp_cea_720s.5537.20150510_210000_TAI,1
1658,345,hmi.sharp_cea_720s.345.20110119_080000_TAI,0
2480,401,hmi.sharp_cea_720s.401.20110312_120000_TAI,1
12784,2912,hmi.sharp_cea_720s.2912.20130628_180000_TAI,1
15395,4166,hmi.sharp_cea_720s.4166.20140526_080000_TAI,0
2830,444,hmi.sharp_cea_720s.444.20110330_000000_TAI,0
2165,393,hmi.sharp_cea_720s.393.20110303_220000_TAI,1
18462,5583,hmi.sharp_cea_720s.5583.20150517_030000_TAI,0
26989,7461,hmi.sharp_cea_720s.7461.20201028_000000_TAI,0
13332,3012,hmi.sharp_cea_720s.3012.20130727_180000_TAI,0
6949,1092,hmi.sharp_cea_720s.1092.20111119_230000_TAI,1
23475,6868,hmi.sharp_cea_720s.6868.20161201_080000_TAI,0
26037,7275,hmi.sharp_cea_720s.7275.20180623_080000_TAI,0
14489,4032,hmi.sharp_cea_720s.4032.20140416_220000_TAI,0
16748,4451,hmi.sharp_cea_720s.4451.20140813_150000_TAI,0
5205,812,hmi.sharp_cea_720s.812.20110830_080000_TAI,0
11838,2748,hmi.sharp_cea_720s.2748.20130516_190000_TAI,1
20281,5880,hmi.sharp_cea_720s.5880.20150814_200000_TAI,1
24634,7058,hmi.sharp_cea_720s.7058.20170626_080000_TAI,0
10757,2636,hmi.sharp_cea_720s.2636.20130412_110000_TAI,1
18120,5533,hmi.sharp_cea_720s.5533.20150502_170000_TAI,0
16040,4288,hmi.sharp_cea_720s.4288.20140701_220000_TAI,1
